book_id,title,author,出版社,出版时间,数,价格,ISBM,评分,评论数量,user_id
7454,香港彈起系列----陸上公共交通,Kit Lau,None, 2011/1,None,168,9.79E+12,8.8,42,11272
7455,性与艺术,[意]弗拉维奥·费布拉罗 编著, 广西师范大学出版社, 2016/4,388,168,9.79E+12,8.2,36,11408
7456,香港彈起系列－－車仔檔,Kit Lau（劉斯傑）, 三聯書店（香港）有限公司, 2011/10/18,28,168,9.79E+12,9.3,35,11445
7457,数码摄影后期高手之路,李涛, 人民邮电出版社, 2016/5,432,168,9.79E+12,8.7,32,11599
7458,新编世界名曲欣赏,杨民望,None, 2009/5,1297,168,9.79E+12,9.3,31,11868
7459,中华仙学养生全书（全三册）,胡海牙, 华夏出版社, 2006/2,1572,168,9.79E+12,8.5,30,11927
7460,天衢丹阙,刘洪宽 编, 清华大学出版社, 2012/10,92,168,9.79E+12,9.5,30,11945
7461,雷·哈里豪森的电影概念艺术,[美]雷·哈里豪森, 北京联合出版公司·后浪出版公司, 2014/9,270,168,9.79E+12,8.8,30,11999
7462,剪纸山海经（上下）,于平, 新世界出版社, 2011/9,677,168,9.79E+12,8.7,29,12471
7463,黄侃手批白文十三经,黄侃（手批）, 上海古籍出版社, 2008/6/1,818,168,9.79E+12,9,28,12861
7464,宇宙,[英]尼古拉斯·奇塔姆, 后浪出版公司·江西人民出版社, 2016/10,228,168,9.79E+12,9.2,28,12874
7465,歐陽修詩文集校箋（全三冊）,[宋]欧阳修, 上海古籍出版社, 2009/08,2128,168,9.79E+12,8.5,26,13095
7466,敦煌壁画复原精品集,史敦宇 金洵瑨, 甘肃人民美术出版社, 2010/6,212,168,9.79E+12,8.7,26,13274
7467,神秘日志·海底100天,(英)艾米莉?霍金斯, 新世界出版社·阳光博客, 2013/1,32,168,9.79E+12,9.2,25,13282
7468,全世界最简单的西餐,J.-F. Mallet, 电子工业出版社, 2016/6/1,384,168,9.79E+12,6.8,25,13407
7469,艺术的起源,(法)埃马努埃尔·阿纳蒂, 中国人民大学出版社,2007,500,168,9.79E+12,8.1,24,13776
7470,进化,"巴顿 Barton,N.H.", 科学出版社, 2010/4,870,168,9.79E+12,9,24,13794
7471,订单,吕重华, 广西美术出版社, 2015/11,259,168,9.79E+12,8.2,24,13991
7472,冯纪忠和方塔园,赵冰, 中国建筑工业出版社, 2007/12/1,183,168,9.79E+12,8.7,23,15318
7473,米其林红色指南,米其林, 化学工业出版社, 2008/6/1,896,168,9.79E+12,7.6,22,15604
7474,北魏佛教造像史研究,(日)石松日奈子, 文物出版社, 2012/9,321,168,9.79E+12,8.2,22,15748
7475,和平与战争,[法] 雷蒙·阿隆, 中央编译出版社, 2013/9,836,168,9.79E+12,9.5,20,17228
7476,毛泽东,[法]阿兰?鲁林, 中国人民大学出版社, 2014/9/1,886,168,9.79E+12,8.6,20,17984
7477,宣化辽墓壁画,河北省文物研究所, 文物出版社, 2001/9,133,168,9.79E+12,8.6,19,18100
7478,星际唱片,[美]卡尔·萨根, 世纪文景/上海人民出版社, 2016/10,180,168,9.79E+12,8.9,19,18361
7479,西藏历史和佛教的语文学研究,沈卫荣, 上海古籍出版社, 2010/12,736,168,9.79E+12,9.2,18,18798
7480,艺术社会史,[匈] 阿诺尔德·豪泽尔, 商务印书馆, 2015/4,565,168,9.79E+12,9.4,17,18857
7481,1867年以前来华基督教传教士列传及著作目录,（英） 伟烈亚力 （Alexander Wylie）, 广西师范大学出版社, 2011/1,379,168,9.79E+12,8,14,19171
7482,二战参战国军衔.服饰图鉴,徐平, 金城出版社,38626,330,168,9.79E+12,6.8,13,19191
7483,梁思成图说西方建筑,梁思成, 外语教学与研究出版社, 2014/4/20,306,168,9.79E+12,7.3,11,20467
7484,太虚文选（上下册）,太虚, 上海古籍出版社, 2007/6,1932,168,9.79E+12,7.9,10,21676
7485,像艺术家一样思考,贝蒂·艾德华, 北方文艺出版社, 2008/5/1,161,167,9.79E+12,7.9,195,22164
7486,历史的轨迹-二千年教会史,祁伯尔, 校园书房出版社,None,None,167,9.79E+12,8.8,125,22534
7487,米其林三星"銀座小十"主廚奧田透的全技法圖解炭火燒烤,奧田透 (Toru Okuda), 麥浩斯資訊股份有限公司, 2014/2/5,196,166,9.79E+12,0,None,22602
7488,西方建筑史,[英]大卫·沃特金, 吉林人民出版社, 2004/1,589,166,9.79E+12,7.9,129,23558
7489,中国西南古纳西王国,约瑟夫·洛克, 云南美术出版社, 1999/4,155,166,9.79E+12,8.5,33,23576
7490,THE NORTON ANTHOLOGY OF ENGLISH LITERATURE,M. H. Abrams," W.W.Norton &Company, Inc.", 1996/1,2667,166,9.78E+12,9.5,29,24326
7491,泰伦提乌斯,(古罗马)泰伦提乌斯, 吉林出版集团有限责任公司, 2015/10/9,None,165,9.79E+12,0,None,24389
7492,Louis I. Kahn,Heinz Ronner, Birkhauser, 1987/1/1,437,165,9.78E+12,9.4,289,25278
7493,雷姆·库哈斯: 容纳 Content,Rem Koolhaas, Taschen,2003,544,165,9.78E+12,7.7,170,28767
7494,蓟县独乐寺,陈明达, 天津大学出版社, 2007/8,201,165,9.79E+12,8.9,58,29031
7495,汤显祖全集（全三册）,汤显祖, 北京古籍出版社, 1998/10,2278,165,9.79E+12,8.9,27,29703
7496,《遗产》三部曲,(美)克里斯托弗·鲍里尼, 接力出版社, 2012/6,None,165,9.79E+12,8.2,24,30233
7497,The Big Book of Endurance Training and Racing,"Maffetone, Philip",None, 2010/9,516,165,9.78E+12,9.3,21,30601
7498,歌门鬼城四部曲套装,[英]马尔文·皮克, 上海译文出版社, 2014/7,1420,165,9.79E+12,7.7,19,31852
7499,Online Society in China,David Herold, Routledge, 2011/5/3,288,165,9.78E+12,7.6,12,32033
7500,辛夷坞暖伤青春合集-贺岁典藏版,None,None,None,None,164,9.79E+12,9.5,89,32305
7501,Boundary Issues,"Adams, Jane", John Wiley & Sons Inc, 2005/9,236,163,9.78E+12,0,None,32923
7502,Parallel Computer Architecture,"Culler, David", Morgan Kaufmann Publishers In, 1998/9/29,1056,162.72,9.78E+12,8,14,33065
7503,Digital Communications,John Proakis, McGraw-Hill Science/Engineering/Math, 2000/08/15,None,162.19,9.78E+12,0,None,33864
7504,伯爵與妖精,谷瑞惠, 台湾青文,None,None,162,9.79E+12,7.9,173,33872
7505,默克诊疗手册,(美)比尔斯, 人民卫生出版社, 2006/2,3128,162,9.79E+12,9.4,23,33890
7506,はじめての文学 村上春樹,村上春樹, 文藝春秋,39052,268,161,9.78E+12,0,None,35982
7507,Buddhism under Mao,Holmes Welch, Harvard University Press, 1972/1/1,690,161,9.78E+12,0,None,36240
7508,近代中国思想人物论：自由主义,史华慈, 台湾时报文化出版公司,1980,269,160,None,0,None,37690
7509,一位陌生女子的來信,褚威格張玉書譯, 志文,19990323,None,160,9.79E+12,0,None,37834
7510,中华养生药膳大全,黄兆胜 编, 广东旅游出版社, 2004/1,545,160,9.79E+12,0,None,38798
7511,從換幕到真實：戲劇治療的歷程、技巧與演出,蕾妮.伊姆娜, 張老師文化事業股份有限公司, 2006/12/1,408,160,9.79E+12,0,None,39423
7512,每天清除癌細胞,陳月卿,None, 2010/10,320,160,9.79E+12,0,None,39618
7513,戀愛必勝守則,Ellen Fein, 晨星出版有限公司, 2011/12,192,160,9.79E+12,0,None,40126
7514,地下陣線,陸恭蕙, 香港大學出版社, 2011/3,384,160,9.79E+12,0,None,41240
7515,好房子２,邱繼哲, 野人, 2011/4,286,160,9.79E+12,0,None,42508
7516,丝绸之路上的考古、宗教与历史,罗丰 主编, 文物出版社, 2011/8,335,160,9.79E+12,0,None,46139
7517,低科技丛书,美国《大众机械》, 中国青年出版社, 2013/11/1,None,160,9.79E+12,0,None,46482
7518,凤鸣岐山,山西博物院, 山西人民出版社, 2015/4,None,160,9.79E+12,0,None,47476
7519,Minimalist Spaces,None,None,None,None,160,9.79E+12,0,None,47478
7520,香港文學與電影,梁秉鈞、黃淑嫻、沈海燕、鄭政恆編, 香港大學出版社,None,212,160,9.79E+12,0,None,47800
7521,射鵰英雄傳,金庸, 明河社, 1978/10,1623,160,9.79E+12,8.9,2062,50096
7522,木心作品八种,木心, 广西师范大学出版社, 2009/1,1600,160,9.79E+12,9.3,1567,50133
7523,The Phaidon Atlas of Contemporary World Architecture,Editors of Phaidon Press, Phaidon Press, 2004/5/11,824,160,9.78E+12,8,686,50999
7524,爱因斯坦赤道,刘慈欣, 天海文化事业有限公司,2003,207,160,9.79E+12,8.5,653,52036
7525,Windows 程序设计：第5版,CharlesPetzold, 北京大学出版社, 2003/11/1,1376,160,9.79E+12,8.9,596,53293
7526,風之谷1,宮崎駿, 東販, 1995/6/15,137,160,9.79E+12,9.4,559,439
7527,雪滿天山,滄月, 獅鷲文化有限公司, 2003/1,None,160,9.79E+12,7.7,310,1169
7528,莫奈,黄苗子, 河北教育出版社, 2007/,247,160,9.79E+12,9.3,263,1393
7529,風姿物語 1,羅森, 河圖文化, 2003 / 11 月 18 日,192,160,9.79E+12,8.9,187,3087
7530,與神對話II,尼爾．唐納．沃許, 方智,19981201,None,160,9.79E+12,9.2,181,3662
7531,2001夜物語(01),星野之宣, 尖端,35096,264,160,9.79E+12,9.2,168,3922
7532,埃贡·席勒,（英）埃斯特·塞尔斯登, 山东美术出版社, 2008/01,159,160,9.79E+12,8.9,146,4536
7533,東方奇譚秘聞錄(01),星野之宣, 东贩,36892,None,160,9.79E+12,8.3,144,5115
7534,宗像教授異考錄(01),星野之宣, 東販, 2006/05/24,232,160,9.79E+12,8.1,116,6342
7535,现代平面设计巨匠田中一光的设计世界,[日] 田中一光, 中国青年出版社, 1998/10,158,160,9.79E+12,9.1,96,6630
7536,克里姆特,罗戈夫斯卡, 山东美术, 2008/1,159,160,9.79E+12,9.2,91,6634
7537,500 Handmade Books,Lark, Lark Books, 2008/07/01,419,160,9.78E+12,9,86,8167
7538,戰鬥司書与黑蟻迷宮,山形石雄, 青文出版社, 2007/10/02,250,160,9.79E+12,8.9,82,8484
7539,物理学基础,（美）哈里德（D.Halliday）, 机械工业出版社, 2005/08/01,1246,160,9.79E+12,9,79,9731
7540,战国策笺证,范祥雍, 上海古籍出版社, 2006/12,1964,160,9.79E+12,9.3,76,10249
7541,驚爆危機 18,賀東招二, 台灣角川書店, 2009/04/28,226,160,9.79E+12,9.1,76,10509
7542,牛津简明音乐词典,（英）肯尼迪, 人民音乐出版社, 2002/9,1432,160,9.79E+12,9.2,72,10610
7543,金文编,容庚, 中华书局, 1985/7,1505,160,9.79E+12,9.3,65,10944
7544,GET A BOY,win.tam, 独立出版, 2013/10/16,180,160,9.79E+12,8.6,57,11285
7545,有机合成中命名反应的战略性应用,LaszloKurti，Bar, 科学, 2007/8,758,160,9.79E+12,9.8,54,11599
7546,列女传,刘向, 江苏古籍出版社, 2003/1,156,160,9.79E+12,7.2,51,11854
7547,马蒂斯,李黎阳, 河北美术出版社, 2008/10,247,160,9.79E+12,9,50,11868
7548,凡·高,王镛, 河北美术出版社, 2008/11,247,160,9.79E+12,9.2,49,11927
7549,外国钢笔画选集,钟训正, 中国建筑工业出版社, 2006/01/01,None,160,9.79E+12,9.2,47,12381
7550,中国古建筑调查报告（上下）,梁思成, 生活·读书·新知三联书店, 2012/8,897,160,9.79E+12,9.5,47,12455
7551,吴冠中,吴可雨, 河北美术出版社, 2008/,247,160,9.79E+12,9,46,12471
7552,苏州旧住宅,陈从周, 上海三联书店, 2003/7,233,160,9.79E+12,8.6,38,12874
7553,小倉山房詩文集（全四冊）,（清）袁枚 著，周本淳 标校, 上海古籍出版社, 1988/1,None,160,9.79E+12,8.5,37,12946
7554,贺友直自说自画,贺友直, 上海人民美术出版社, 2011/4,400,160,9.79E+12,8.8,33,13034
7555,雷普利全集,(美)帕特里夏·海史密斯, 上海译文出版社, 2012/10,1525,160,9.79E+12,8.4,32,13282
7556,仪礼注疏（全三册）,[汉]郑玄注, 上海古籍出版社, 2008/12,1644,160,9.79E+12,8.4,31,13794
7557,世界艺术大师:莫兰迪,张艳, 河北美术出版社, 2008/5,247,160,9.79E+12,8.9,31,13991
7558,KINFOLK家居,[美]内森·威廉姆斯, 国际文化出版公司, 2016/6,368,160,9.79E+12,8.7,31,14222
7559,六七暴動,張家偉, 香港大學出版社,None,312,160,9.79E+12,8.3,31,14248
7560,小口袋文学丛书,居伊·希门尼斯, 开明?大华风采, 2000/01, 20册,160,9.79E+12,8.9,29,14603
7561,克里姆特,詹葡, 河北教育出版社, 2008/12,247,160,9.79E+12,8.9,29,15547
7562,威廉·夏伊勒的二十世纪之旅,威廉·夏伊勒, 中国青年出版社, 2014/8/1,1560,160,9.79E+12,9.2,29,15604
7563,西游记：老版连环画,吴承恩, 陕西人民美术出版社, 2012/8,870,160,9.79E+12,9.5,27,15748
7564,现代欧美戏剧史（上、中、下）,陈世雄, 文化艺术出版社, 2010/12,1225,160,9.79E+12,8.6,23,17228
7565,魏晋南北朝唐宋考古文稿辑丛,宿白, 文物出版社, 2011/1,431,160,9.79E+12,8.4,22,17643
7566,十三经,上海书店出版社 编, 上海书店出版社, 1997/8,1662,160,9.79E+12,9.5,21,17984
7567,中国插花史研究,黄永川, 西泠印社出版社, 2012/9,309,160,9.79E+12,8.8,21,18313
7568,达·芬奇,海平, 河北美术出版社, 2008/7,247,160,9.79E+12,8.7,18,18361
7569,静物：陈丹青画册写生1998-2014,陈丹青, 中信出版社, 2014/10,160,160,9.79E+12,8.9,18,18798
7570,路易斯.康 路易斯.巴拉甘-现代建筑名作访评,薛恩伦,None, 2012/11,194,160,9.79E+12,7.3,16,18857
7571,马丁路德罗马书讲义,马丁路德[德], 中华信义神学院出版社,38838,443,160,9.79E+12,8.2,15,19526
7572,地球人,[美]布赖恩·费根, 山东画报出版社, 2014/1,572,160,9.79E+12,7.7,10,19724
7573,斯大林格勒三部曲第一部：兵临城下（典藏版）,乔纳森·M.豪斯, 台海出版社, 2016/10/15,688,159.8,9.79E+12,0,None,19942
7574,手工蜡烛技法小百科,珊蒂．黎(Sandie Lea), 果實出版,2005,160,159.6,9.79E+12,0,None,20076
7575,创意收纳小百科,近藤典子, 未定义出版社, 2004/03/01,None,159.6,9.79E+12,0,None,20406
7576,军阀之国1911-1930：从晚清到民国时期的中国军阀影像集（套装共2册）,骆艺, 人民日报出版社, 2015/1/1,608,159.6,9.79E+12,0,None,21217
7577,霍尔姆战役1942（套装共2册）,杨超, 人民日报出版社, 2016/2/1,720,159.6,9.79E+12,0,None,21228
7578,烈焰之岛（全2册）,胡毅秉, 人民日报出版社, 2016/3/30,None,159.6,9.79E+12,0,None,21733
7579,和风自然家,原点, 原点出版, 2011/11,224,159.6,9.79E+12,7.9,64,22243
7580,Fitness For Dummies,"Schlosberg, Suzanne; Neporent, Liz;",None, 2010/12,432,159,9.78E+12,0,None,23558
7581,认识音乐（第7版）,[英] Jeremy Yudkin, 人民邮电出版社, 2015/6,315,159,9.79E+12,0,None,23576
7582,The Hedge Knight,George R. R. Martin,None, 2007/1/10,168,159,9.78E+12,8.6,177,23612
7583,小强在上海,林永强, 滚石文化,2008,214,159,9.79E+12,7.7,23,24143
7584,刘墉给孩子的成长书,[美]刘墉, 接力出版社, 2013/9/1,None,158.4,9.79E+12,7.5,17,24326
7585,Human Relationships,"Duck, Steve", Sage Pubns, 2007/3,312,158.2,9.78E+12,0,None,24834
7586,中华民国史研究三十年(1972-2002上中下),中国社会科学院近代史研究所, 社会科学文献出版社, 2008/01/01,1653,158,9.79E+12,0,None,25182
7587,算术探索,高斯, 哈尔滨工业大学出版社, 2011/12,490,158,9.79E+12,0,None,25840
7588,莎士比亚戏剧辞典,科尔奈留·杜米丘 编, 上海书店出版社, 2011/4,696,158,9.79E+12,0,None,26097
7589,佛教逻辑研究,沈剑英, 上海古籍出版社, 2013/4,728,158,9.79E+12,0,None,26145
7590,当代中国近代史研究（1949-2009）,曾业英  主编, 中国社会科学出版社, 2014/11,879,158,9.79E+12,0,None,26398
7591,梵语佛经读本,黄宝生（主编）, 中国社会科学出版社, 2014/5,945,158,9.79E+12,0,None,26661
7592,饶宗颐佛学文集,饶宗颐, 北京出版社, 2014/8/1,648,158,9.79E+12,0,None,26718
7593,北京的城楼与牌楼结构考察,孔庆普, 东方出版社, 2014/9/1,372,158,9.79E+12,0,None,27499
7594,古礼足征,高崇文, 上海古籍出版社, 2016/1,None,158,9.79E+12,0,None,27834
7595,欧亚草原东部的金属之路,杨建华, 上海古籍出版社, 2016/4,556,158,9.79E+12,0,None,27934
7596,耀扬和他的朋友们,耀扬, 电子工业出版社, 2016/4,240,158,9.79E+12,0,None,28767
7597,凯蒂的周末餐,Katie Quinn Davies, 浙江科学技术出版社, 2016/7,328,158,9.79E+12,0,None,28824
7598,凯蒂的食谱及其饮食生活的点点滴滴,Katie Quinn Davies, 浙江科学技术出版社, 2016/7,312,158,9.79E+12,0,None,30184
7599,古代经注-出利民申,[美] 林哈德（Joseph T. Lienhard）, 华东师范大学出版社, 2016/8,564,158,9.79E+12,0,None,30601
7600,惟妙惟肖寻宝系列 （《多彩生活》《环游世界》《城市漫游》《快乐圣诞》）,[美]琼?斯坦纳 （Joan Steiner）, 重庆出版集团, 2017/1,None,158,9.79E+12,0,None,30681
7601,官商同謀——香港公義私利的矛盾,顧汝德, 天窗出版社,None,None,158,9.79E+12,0,None,30794
7602,色彩的性格,爱娃?海勒, 中央编译出版社,2008,415,158,9.79E+12,8.1,661,31852
7603,杜月笙传（上.中.下）,章君榖 著, 中国大百科全书出版社, 2011/1,1233,158,9.79E+12,8,393,32055
7604,龙与地下城怪物图鉴,monster manual d&d design team, 万方数据电子出版社,2003,288,158,9.79E+12,9.2,377,32305
7605,旅之绘本（全六册）,[日] 安野光雅, 新星出版社, 2012/4, 6册,158,9.79E+12,9,356,32338
7606,地下城主指南,Jonathan Tweet, 第三波,2002,288,158,9.79E+12,9.3,307,32419
7607,广告文案训练手册,[美]布鲁斯·本丁格尔, 中国传媒大学出版社, 2008/5出版,428,158,9.79E+12,8.4,302,32635
7608,浮世绘,潘力, 河北教育出版社, 2012/3,343,158,9.79E+12,8.6,263,32748
7609,贩罪,三天两觉, 江苏凤凰文艺出版社, 2016/10,1568,158,9.79E+12,9.1,251,33065
7610,Photoshop修色圣典,马古利斯, 人民邮电出版社, 2009/8/1,430,158,9.79E+12,9.2,227,33872
7611,PHOTO BOX,罗伯托·科赫, 中国青年, 2010/9,510,158,9.79E+12,8.7,156,36099
7612,斯特林堡文集（全五册）,[瑞典] 斯特林堡, 人民文学出版社, 2005/5/1, 全五册,158,9.79E+12,8.8,151,36695
7613,城市营造:21世纪城市设计的九项原则,约翰·伦德·寇耿 John Lund Kriken, 江苏人民出版社, 2013/6/26,248,158,9.79E+12,8.5,124,40126
7614,第三帝国图文史,[英国] 理查德·奥弗里, 金城出版社, 2013/2,535,158,9.79E+12,8.5,114,41282
7615,荷尔德林后期诗歌（上中下）,[德] 荷尔德林（F.H?lderlin） 著, 华东师范大学出版社, 2009/7,1600,158,9.79E+12,8.6,108,42574
7616,美丽的京剧,吴钢, 电子工业出版社, 2007/10,328,158,9.79E+12,9.3,101,43037
7617,生命的幻象,弗兰克·托马斯, 中国青年出版社, 2011/4/1,544,158,9.79E+12,9.1,86,43622
7618,投资圣经,安迪?基尔帕特里克, 民主与建设出版社, 2003/9,1188,158,9.79E+12,7.7,77,45554
7619,李白集校注(全二册),李白, 上海古籍出版社, 2011/8,1020,158,9.79E+12,9.4,72,46421
7620,六十年来中国与日本,王芸生, 生活·读书·新知三联书店, 2005/7,None,158,9.79E+12,8.9,70,47411
7621,世界人文简史,[美] 劳伦斯·卡宁汉姆(Lawrence S. Cunningham), 中国青年出版社, 2005/11/01,636,158,9.79E+12,9.3,69,47800
7622,幻园,曾仁臻, 同济大学出版社, 2016/1/1,440,158,9.79E+12,8.7,62,48559
7623,唐代金银器研究,齐东方, 中国社会科学出版社, 1999/05,464,158,9.79E+12,8.9,55,48687
7624,席娟作品集  全套六册,None,None, 2000/1,None,158,9.79E+12,8.2,52,51480
7625,新概念字体基础&应用,苏克, 太白文艺出版社, 2015/3,798,158,9.79E+12,7.4,47,51838
7626,希腊黄金时代的古代科学,乔治·萨顿(George Sarton), 大象出版社, 2010/5,834,158,9.79E+12,9.3,43,1169
7627,重庆近代城市建筑,欧阳桦, 重庆大学出版社, 2010/4,356,158,9.79E+12,9.3,40,2171
7628,投资圣经,安德鲁·基尔帕特里克 (Kilpatrick A.), 机械工业出版社, 2007/1,1656,158,9.79E+12,7.6,38,2487
7629,博物学家的神秘动物图鉴,[法] 让-巴普蒂斯特·德·帕纳菲厄 著, 未读·北京联合出版公司, 2016/10,128,158,9.79E+12,8.6,38,2900
7630,拿破仑大帝,﹝英﹞安德鲁?罗伯茨（Andrew Roberts）, 社会科学文献出版社, 2016/6/1,1164,158,9.79E+12,9.1,38,3114
7631,未来创意客,张宜平 Zhang Yiping, 上海三联书店, 2011/8/6,302,158,9.79E+12,7.5,33,4536
7632,食材,[澳] 彼得·麦雷斯 创意, 辽宁科学技术出版社, 2011/3,384,158,9.79E+12,7.8,32,4606
7633,用眼动追踪提升网站可用性,冉令华, 电子工业出版社, 2011/5/1,448,158,9.79E+12,8,31,5115
7634,用眼动追踪提升网站可用性,冉令华, 电子工业出版社, 2011/5/1,448,158,9.79E+12,8,31,5272
7635,创造奇迹,凯伦?派克, 中国青年出版社, 2014/8/1,304,158,9.79E+12,9.1,29,5645
7636,前苏格拉底哲学家：原文精选的批评史,G.S.基尔克, 华东师范大学出版社/六点分社, 2014/5,822,158,9.79E+12,8.3,25,6025
7637,文镜秘府论汇校汇考(共4册)(附文笔眼心抄),（日）遍照金刚, 中华书局, 2006/4,2128,158,9.79E+12,9.5,22,6323
7638,反高潮的诗学,坂本一成, 同济大学出版社, 2015/11,224,158,9.79E+12,8.7,18,6630
7639,摩西奶奶绘画全集,[美] 摩西奶奶, 北京联合出版公司, 2015/6,276,158,9.79E+12,7.7,15,7001
7640,我和芭蕾,谭元元, 上海音乐出版社, 2013/9/1,149,158,9.79E+12,7.5,14,8440
7641,锋从磨砺出,郭慧志, 航空工业出版社, 2014/1,539,158,9.79E+12,8,14,8612
7642,《葫芦兄弟》（全13册）,上海美术电影制片厂, 南方出版社, 2016/5,416,158,9.79E+12,8.1,14,10111
7643,Principles of Mobile Communication,"Stuber, Gordon L.", Kluwer Academic Pub, 2000/12,776,157.07,9.78E+12,0,None,10140
7644,阿拉蕾全集,鸟山明, 中国少年儿童出版社,None,None,156.6,9.79E+12,9.4,1052,11239
7645,The Origin of Consciousness in the Breakdown of the Bicameral Mind,Julian Jaynes, Houghton Mifflin, 2000/8/15,512,156,9.78E+12,0,None,11285
7646,巴赫平均律键盘曲集,赵晓生, 上海音乐学院出版社, 2012/1,453,156,9.79E+12,0,None,11445
7647,世界建筑师的思想和作品,渊上正幸, 中国建筑工业出版社, 2000/3/1,227,156,9.79E+12,7.1,161,11691
7648,Crucial Conversations,Kerry Patterson, McGraw-Hill, 2002/6/18,256,156,9.78E+12,8.1,88,13000
7649,三国志集解,卢弼, 中华书局, 1982/12,1199,156,9.79E+12,9.5,68,13360
7650,杜牧集系年校注,吴在庆, 中华书局, 2008/10,1628,156,9.79E+12,9.1,48,14222
7651,左传（全三册）,左丘明, 中华书局, 2012/10/1,2426,156,9.79E+12,9.3,28,15054
7652,唐人选唐诗新编（增订本）,傅璇琮, 中华书局, 2014/11,1227,156,9.79E+12,9.5,18,15318
7653,唐人选唐诗新编（增订本）,傅璇琮, 中华书局, 2014/11,1227,156,9.79E+12,9.5,18,15889
7654,基督教要义,[法] 约翰·加尔文, 生活·读书·新知三联书店,40238,1620,155,9.79E+12,9.3,321,16377
7655,萨特文集（1-7卷）,萨特, 人民文学出版社, 2000/10,3475,155,9.79E+12,8.9,284,16569
7656,一代宗師,王家衛澤東電影公司, 新經典圖文傳播有限公司, 2013/1,128,155,9.79E+12,8.1,38,16576
7657,The Prelude,William Wordsworth, W. W. Norton & Co., 1979/12/17,704,155,9.78E+12,9.3,29,16913
7658,境界線上のホライゾン2〈下〉―GENESISシリーズ,川上 稔, アスキー?メディアワークス, 2009/7,1160,155,9.78E+12,9.8,24,17228
7659,Distributed Algorithms,Nancy A. Lynch, Morgan Kaufmann, 1996/3/15,904,155,9.78E+12,7.8,11,17663
7660,Volatility and Correlation,Riccardo Rebonato, Wiley, 2004/9/3,864,155,9.78E+12,7.6,10,18031
7661,Howl's Moving Castle,"Jones, Diana Wynne", Harper Collins, 2009/3,304,154,9.78E+12,8,14,18313
7662,Maximum Influence,Kurt W. Mortensen, AMACOM/American Management Association, 2004/06,240,153,9.78E+12,0,None,18316
7663,Game Theory in Wireless and Communication Networks,"Han, Zhu; Niyato, Dusit; Saad, Walid",None, 2011/9,554,152.55,9.78E+12,0,None,18550
7664,三毛最後一封信,眭澔平,None, 2010/12,395,152,9.79E+12,0,None,19171
7665,廣告副作用,李欣頻, 晶冠,39358,None,152,9.79E+12,8.2,293,19191
7666,给我自由!,[美] 坎里克·方纳 (Eric Foner), 商务印书馆, 2011/1,1467,152,9.79E+12,8.7,153,19729
7667,帝國,Ryszard Kapu?ciński（瑞斯札德．卡普欽斯基）, 馬可孛羅文化事業股份有限公司, 2008/10/02,352,152,9.79E+12,8.8,89,19984
7668,莎士比亚悲剧喜剧全集·朱生豪译（全5册）,[英] 威廉·莎士比亚, 中国书店出版社, 2013/3,1856,152,9.79E+12,9.4,86,21228
7669,蘇格蘭人如何發明現代世界,亞瑟.赫曼, 時報文化,2003,400,152,9.79E+12,8.3,39,21543
7670,惡童好色日記,馬克斯?卡邦, 大辣出版股份有限公司,20031101,88,152,9.79E+12,8.1,37,21724
7671,中国戏曲通史（上中下）,"张庚,郭汉城", 中国戏剧出版社, 2006/9,1009,152,9.79E+12,8.4,32,22534
7672,美學CEO: 用設計思考，用美學管理,吳翰中, 繆思出版有限公司,2010,294,152,9.79E+12,8.1,25,23303
7673,唐代墓室壁画研究,李星明, 陕西人民美术出版社, 2005/10/1,428,152,9.79E+12,8.1,22,23603
7674,戰略·戰術·兵器事典 1,桑田 悅, 楓樹林出版事業有限公司, 2011/10,214,152,9.79E+12,8,10,24499
7675,安徒生童话.绘本原画展,None, 青林,20020120,None,151.62,9.79E+12,9.3,90,24834
7676,El Croquis 68/69 + 95 Alvaro Siza (Hardcover),Alvaro Siza, El Croquis," December 15, 2000",512,151.5,9.79E+12,9.3,144,24845
7677,The AWK Programming Language,Alfred V. Aho, Pearson, 1988/1/11,210,151.4,9.78E+12,9.5,91,25182
7678,中国上古出土乐器综论,李纯一, 文物出版社, 1996/08/01,463,150,9.79E+12,0,None,26145
7679,技術分析攻略,林瑞芬, 匯智出版有限公司, 2001 / 7 月,608,150,9.79E+12,0,None,27612
7680,唐节愍太子墓发掘报告,陕西省考古研究所等, 科学出版社, 2004/1,213,150,9.79E+12,0,None,28824
7681,Gated Communities in China,Choon-Piew Pow, Routledge, 2009/8/18,224,150,9.78E+12,0,None,28831
7682,專業銀飾設計製作技術教本,STUDIO TAC CREATIVE, 三悅文化, 2010/6/22,176,150,9.79E+12,0,None,29031
7683,吐蕃时代考古新发现及其研究,霍巍, 科学出版社, 2012/1,491,150,9.79E+12,0,None,29689
7684,早期夏文化与先商文化研究论文集,None, 科学出版社, 2012/3,438,150,9.79E+12,0,None,29951
7685,中国古代物质文化史,冯时, 开明出版社, 2013/10,None,150,9.79E+12,0,None,30233
7686,岭南杂事诗钞笺证,[清]陈坤  著, 广东人民出版社, 2014/2,744,150,9.79E+12,0,None,30313
7687,中国古代染织纹样史,张晓霞, 北京大学出版社, 2016/11/18,400,150,9.79E+12,0,None,32055
7688,中国古文字学概论,冯时, 中国社会科学出版社, 2016/3/1,None,150,9.79E+12,0,None,32305
